X_0	X_1	G_0	I_0
0.9025626600232904	9.61601348425113	-0.4254508317832464	1.0
1.082281130915712	10.808150980208296	5.038236578529233	0.0
1.0429792504846906	10.46781346563492	3.714171425974067	0.0
0.9465074199807294	9.299972022284244	1.2994474980060797	0.0
0.9874538786513467	8.666116732095619	3.3692817255603327	0.0
1.018158730158352	10.046081165740878	3.147311291361678	0.0
1.1659527428997518	11.16933833422203	8.643781138142849	0.0
0.8551107893341253	9.873387739326368	-2.0575205417786666	1.0
0.8436302645119875	9.69307506145987	-2.187802531596679	1.0
1.1484339841889801	11.62866353750842	7.304715077845557	0.0
1.0154665449851157	10.222649230914584	2.8663629792226892	0.0
0.9832241916706717	7.969598825609461	3.911802887758183	0.0
0.9577413763027778	9.109784023061515	1.8715414476524384	0.0
1.0571838562774785	10.628241732831055	4.141115016199096	0.0
1.098950046714787	11.01658725825882	5.573316571034681	0.0
0.9222918093679793	9.460973910725377	0.345549476543928	0.0
0.9245486970068721	9.39830121684621	0.4803894298292004	0.0
1.102453005590972	10.97738584332719	5.771667680869809	0.0
1.0591024155411641	10.50811479036626	4.341797504321329	0.0
0.9601055636579442	8.893136532910752	2.1697121482951953	0.0
0.9688195046713746	8.188944152166815	3.177866716298432	0.0
1.0018504271182314	10.268717126613195	2.3008023725401188	0.0
1.1150892331792785	12.792754760226877	4.538854144690628	0.0
0.743136768662397	9.809883448536933	-4.679896477194272	1.0
0.8780875291065617	9.985695451282812	-1.5227129944828093	1.0
1.2383031012206844	11.45712277599046	12.277967874461414	0.0
1.027935284112986	10.089652131413327	3.487457778263485	0.0
0.99742964883631	8.743908062205861	3.6599513083277895	0.0
0.9391936282814755	9.118299423679609	1.2373043636689705	0.0
1.0368469540583318	10.35522278717356	3.5780770038491703	0.0
1.0739344019685977	10.773870570807459	4.708707436688817	0.0
0.8929115723603844	9.556652836285085	-0.6577724819193751	1.0
0.8867417532812409	9.526007565025983	-0.8103233286448237	1.0
1.0695960952743557	10.708684311428451	4.587018589186737	0.0
1.0322482150226464	10.391280882783127	3.3574444126024847	0.0
0.9338832996671622	9.184141997657889	0.9967971204933477	0.0
0.994073678200846	8.843883430776373	3.435193948382034	0.0
1.0244553654250506	10.121068155816833	3.3186183049956703	0.0
1.1944671187383882	11.320626296234444	9.981973573305378	0.0
0.8684162978913421	9.960643378467635	-1.7742255056795013	1.0
0.8003089380356562	9.78048027793269	-3.3730629014270708	1.0
1.1242021554175174	11.99788519428731	5.762126764705677	0.0
1.0053294992036241	10.30245134057507	2.3984719053363843	0.0
0.9724594049965524	8.382708612903071	3.1127011245738245	0.0
0.9648863498645371	8.97616641882601	2.2527668417888105	0.0
1.0645079592099627	10.542593923498535	4.535857870355951	0.0
1.1085335336865414	10.89482423210964	6.132896501077566	0.0
0.9290923632108119	9.366488960066459	0.6585641960591406	0.0
0.9160832990457554	9.499536398729648	0.11027601077806182	0.0
1.0918976231452096	11.096746861207421	5.175809141210543	0.0
1.053116534418028	10.59509559936309	4.004448939839596	0.0
0.9538832171978223	9.033431087505864	1.815716979252148	0.0
0.9786693294738519	6.663854612646733	5.0531863315403855	0.0
1.0109487169354903	10.196952416695769	2.7181361643663866	0.0
1.138634497118853	11.84671378951592	6.606118107314511	0.0
0.830466564002187	9.725604122665066	-2.566206748252778	1.0
0.8641490867780067	9.906068938125435	-1.8397379423047013	1.0
1.1811131307272236	11.262804286760598	9.333272679807532	0.0
1.0225999560463632	10.017330082256095	3.3494659838393215	0.0
0.9918330644038162	8.530482126845998	3.66575218562199	0.0
0.9503574211055579	9.230259173233778	1.4990293489664914	0.0
1.046712797244621	10.438619218077893	3.8962130235122228	0.0
1.0885535477359443	10.875379519932798	5.248123589340969	0.0
0.9093312740701234	9.648048510736906	-0.24916220181209248	1.0
0.9076108703390897	9.677970921410022	-0.33233024360932717	1.0
1.084155995843332	10.834629861679568	5.0942538220116536	0.0
1.0457939139397006	10.40246152528171	3.894651263453918	0.0
0.9471125286473457	9.274040138289612	1.3457212253008635	0.0
0.9887283324884033	8.504607891886563	3.577451068861217	0.0
1.0215031803472467	10.025951417982279	3.297881633553695	0.0
1.1683214004518823	11.29354807939068	8.640569178365267	0.0
0.8618828684471418	9.892420025061302	-1.8893842527474067	1.0
0.8173657066386217	9.754669649440315	-2.9287801953844532	1.0
1.1363523077151154	11.71033379560722	6.63176413112453	0.0
1.0078449127787918	10.163480991307026	2.633017122476332	0.0
0.9775729381886282	7.790211754842048	3.887493915926969	0.0
0.9529629852082057	9.019870653786883	1.7979084639122185	0.0
1.0498678874250629	10.605213065870721	3.8596380920711137	0.0
1.090184907479574	11.121551400569691	5.074550818675375	0.0
0.9116950286313941	9.484272710821248	-0.011900109293453198	1.0
0.9301500323632946	9.325626707234207	0.7337026899971519	0.0
1.1138116602219144	10.945198038331457	6.326907909250794	0.0
1.065907653036771	10.575369944192296	4.562638883237613	0.0
0.9680901986697247	8.927617779718611	2.413542352556357	0.0
0.9753399867433403	8.430190219544386	3.167676190913065	0.0
1.0062178498438714	10.288511752275744	2.446110433899669	0.0
1.1311840809243399	11.938828417321085	6.154141750160045	0.0
0.8076169558327694	9.789197343588768	-3.204644339109219	1.0
0.8754323751547259	9.927426207670935	-1.5409827388763944	1.0
1.202105700584796	11.404531931914024	10.309375545245627	0.0
